Gene	GV_Mean	MI_Mean	MII_Mean
LAYN	0.014699861	0	0
SIK2	0.393746782	0.205727934	0.217475085
AP000925.2	0	0	0
RN7SKP273	0	0	0
PPP2R1B	4.150868905	3.445222591	4.468889116
RP11-108O10.2	0.289676226	0	0.101719918
ALG9	0.865400072	0.827785955	0.96210799
ALG9	0.894938952	0.89414432	1.382575331
ALG9-IT1	0	0.221283344	0
GNG5P3	0.268872007	0.109124631	0.476313561
FDXACB1	0.659141534	0.369360376	0.248752416
C11orf1	0.786455765	0.93205472	0.811674634
RPL37AP8	1.103291179	1.727918213	0.373793548
CRYAB	0.130401899	0	0.019979706
HSPB2	0	0	0
HSPB2-C11orf52	0.383332946	0.206546497	0.111670659
C11orf52	0.438277336	0.236151495	0.127676787
DIXDC1	0.149479818	0.04706553	0.176560064
RP11-708L7.7	0	0	0
RP11-708L7.6	0	0	0
DLAT	1.51357051	1.246333824	0.757012962
PPIHP1	0.081760781	0.068033056	0.058837992
RNU6-893P	0	0	0
RP11-708L7.9	0	0	0
PIH1D2	10.73800058	6.39465144	6.371810424
C11orf57	12.3698546	8.817083198	8.585784988
TIMM8B	20.53020117	6.465887712	5.307264577
SDHD	0.873926638	0.673862077	1.60370334
SDHD	0.189072436	0.094468186	0.284548105
IL18	0	0.011518859	0
RP11-356J5.4	0	0	0
TEX12	0	0	0
AP002884.3	0	0	0
BCO2	0	0	0.000391319
RP11-356J5.5	0.030552124	0.120085917	0.055976577
MRPS36P4	0.14875776	0	0
RPS12P21	0	0	0.006725725
PTS	26.47090716	11.80839625	17.06466945
RPS6P16	0.146224312	0.081924034	0.130000626
AP002884.1	0	0	0
C11orf34	0	0	0
AP002884.2	0	0	0
ST13P10	0.588799491	0.244033541	0.268014898
RP11-356J5.12	1.408268793	0.796068746	1.373146156
RNU6-44P	0.424966684	0	0.413810193
RP11-65M17.3	5.706205311	6.022817317	8.077460748
RPL23AP62	0	0	0
RP11-65M17.1	0.020192735	0	0
snosnR66	0	0	0
RP11-27G22.1	0	0	0.10928803
RP11-629G13.1	0	0	0
NCAM1	0.344283291	0.099630449	0.215333159
RNU7-187P	0	0	0
NCAM1-AS1	0.059187844	0.024666689	0.036959675
RP11-839D17.3	23.07334707	13.53780591	14.48127505
TTC12	10.40787301	5.178141724	3.900545091
RP11-159N11.4	2.223623209	0	0
ANKK1	0	0	0
RP11-159N11.3	0	0	0
DRD2	0	0	0
MIR4301	0	0	0
TMPRSS5	0.511555801	0.346411489	0.393079152
RP11-627G1.1	0.095408373	0	0
ZW10	5.586704919	5.593697047	9.904368445
RP11-667M19.1	0	0	0
RP11-667M19.4	0.067867814	0	0.045237632
RP11-667M19.2	0.367228419	0.274974062	0.353886575
CLDN25	0	0	0
ATF4P4	0.636114138	0.270689634	0.22131945
RP11-667M19.5	0	0	0
LRRC37A13P	0	0.019083978	0
USP28	1.776916446	1.395296765	1.552726673
RP11-667M19.10	0	0	0
RP11-667M19.9	0	0	0
RNU6-1107P	0	0	0
HTR3B	0.009009939	0	0
HTR3A	0	0	0
ZBTB16	5.921020068	4.310492974	5.776207663
AP000908.1	0.350403347	0	0
RP11-64D24.2	0.457003805	0	0
NNMT	0.431038272	0.060387318	0.06605186
RP11-64D24.4	0.442397849	0.524062828	0.423351938
C11orf71	4.102205307	1.808088268	1.893642626
RBM7	0.775063588	0.538790559	0.471570867
RP11-212D19.4	93.8750215	103.1329253	137.280168
REXO2	88.68987372	114.0752305	118.4870618
RP11-212D19.5	0	0	0
NXPE2P1	0	0	0
RP11-172C16.5	0	0	0
NXPE1	0	0	0
snoU13	0	0	0
NXPE4	0	0	0
RP11-172C16.4	0	0	0
NXPE2	0	0	0.042492985
ACA59	0	0	0
CADM1	1.935514693	1.689386124	3.766886482
AP000462.3	0	0	0
AP000462.2	1.201114529	0.251073603	0.184157157
AP000462.1	0	0	0
RP11-136I14.2	0.154664746	0	0
RP11-136I14.3	0	0	0.058738786
RP11-136I14.4	0	0	0
RP11-136I14.5	1.513790357	1.093005858	0.927291462
snoU13	0	0	0
AP000997.1	0.620354106	0.314995269	0.603774678
AP000997.2	0.004964048	0	0
AP000797.3	132.6543331	57.76469423	64.54221532
LINC00900	0.086825134	0.01658564	0.006232803
AP000797.4	0.394993029	0	0
AP000797.1	0.052268755	0.01776086	0.045895661
AP000797.2	0.022813025	0	0.066417338
snoU13	0	0	0
AP001891.1	0	0.042477911	0.13098065
AP000770.1	0.870705508	0.061205698	1.717251022
BUD13	16.74816797	15.36486585	23.94845646
AP006216.10	0.208041608	0.653592102	0.422698717
AP006216.11	0	0	0
ZNF259	3.297467728	0.919076479	1.893184289
APOA5	0	0	0
AP006216.5	0	0	0
APOA4	0.028365985	0	0
APOC3	0	0	0
APOA1	0	0	0
AP006216.12	0.16153263	0	0
SIK3	0.643088462	0.605838594	0.598086346
SIK3-IT1	0	0.004568144	0
AP000936.2	0	0	0
RNY4P6	0	0	0
AP000936.1	53.79293442	58.61362404	26.66788824
AP000936.4	0.094143758	0	0
AP000936.5	0	0.022225816	0
RP11-109L13.1	0	0	0
RP11-109L13.5	3.012803758	1.004910558	0.147101962
PAFAH1B2	45.18464159	33.21716445	22.28395086
SIDT2	0.387882922	0.14792182	0.209810539
TAGLN	0.010645392	0	0
PCSK7	0.02915399	0.019899862	0.047238127
RNF214	6.764520447	4.745254365	7.727145829
SCARNA11	0	0	0
BACE1	0.298213957	0.179198149	0.334290863
CEP164	1.018541208	0.468794408	0.492585756
AP000892.4	0.225830749	0.165340509	0.351625554
AP000892.8	0.380851825	0.123653698	0.33053298
DSCAML1	0.676054701	0.176418714	0.250183457
RP11-35P15.1	0	0	0
FXYD2	0.18074942	0.064585959	0.090812763
RP11-728F11.3	0.131840639	0	0
FXYD6-FXYD2	0	0	0
RP11-728F11.4	0.263004335	0.165418369	0.166343783
FXYD6	0.030239594	0	0.021556811
TMPRSS13	0.008472412	0	0.024749967
IL10RA	0.06501031	0.028848297	0.024915955
TMPRSS4-AS1	0	0	0
Metazoa_SRP	0	0	0
TMPRSS4	0.001562217	0	0
SCN4B	0	0	0.005258548
SCN2B	0	0	0
AMICA1	0.005295381	0	0
RP11-832A4.5	0.202997479	0	0
MPZL3	0.592828087	0.605531793	1.260724585
MPZL2	0	0	0
CD3E	0	0	0
RP11-215H18.5	0	0	0
CD3D	0	0	0
CD3G	0.022053445	0	0
UBE4A	0.265658983	0.13892996	0.195619414
RP11-770J1.5	36.68874537	21.858281	15.95394469
ATP5L	154.5995691	88.74628192	81.53220419
RP11-770J1.7	0.077611939	0	0
RN7SL86P	0	0	0
RP11-770J1.4	0.081766745	0.037509258	0
KMT2A	0.343544327	0.229358796	0.302006487
RP11-770J1.3	0.266184388	0.065725758	0.06835762
TTC36	0.279532743	0.08873812	0.093924907
TMEM25	2.842991652	0.416936335	0.863444095
IFT46	14.00121615	8.33252835	11.58122582
RPL5P30	0.299225411	0.399961611	0.359939222
ARCN1	17.32616446	20.54830968	28.85478798
RNU6-1157P	0	0	0.142967989
PHLDB1	0.12656715	0.107660392	0.04697951
AP002954.3	0	0	0
TREH	0.348264027	0.128356706	0.163374293
AP002954.6	4.051834761	2.086626837	3.311890947
RNU6-376P	0.822353147	10.85206921	2.649052162
AP002954.4	1.741297942	0.428984072	0.766307989
DDX6	4.535430441	3.825474574	6.66961866
RP11-158I9.1	0	0	0
SETP16	0	0.014050092	0.042628992
Y_RNA	0	0	0
CXCR5	0.140881221	0.065582615	0.048655009
RP11-158I9.5	0	0	0
BCL9L	0.099781573	0.056178409	0.02898006
MIR4492	0	0	0
UPK2	0.19722203	0.070745309	0.406152915
RN7SL688P	0	0	0
RP11-158I9.7	0	0	0
Y_RNA	0	0	0
FOXR1	70.12188997	54.14354783	75.06319073
RN7SL529P	0	0	0
RP11-110I1.12	1.348426986	0.060301915	0.285506864
CCDC84	10.46477882	11.22023408	4.717003115
RPL23AP64	0.1590131	0.207587403	0.070385496
RP11-110I1.11	0	0	0.014392366
RP11-110I1.5	0	0	0
RPS25	248.8780306	256.6481078	116.6771488
TRAPPC4	3.985105902	3.520838576	3.884134228
MIR3656	5.396558391	6.54979117	7.459654291
SLC37A4	0.049737613	0	0
RP11-110I1.6	1.16117384	1.061112022	1.308542576
HYOU1	6.03006038	5.499584181	1.959764564
RP11-110I1.14	0.319616551	0.517003797	0.980194946
RP11-110I1.13	0.332216846	0.360016553	0.55769725
VPS11	0.405696159	0.040823498	0.270790147
HMBS	0.176241699	0.041504728	0.042819704
H2AFX	3.369289326	5.53293646	4.88372948
DPAGT1	0.65516422	0.194216239	0.308842615
C2CD2L	0.273257771	0.11370945	0.054290901
HINFP	0.145654999	0.036042987	0.077371883
ABCG4	0.34604996	0.304104955	0.330923964
AP002956.1	0	0	0.315720975
NLRX1	0	0.005690143	0
PDZD3	0	0	0
CCDC153	0.861267816	0.40167064	0.212094323
CBL	0.772974832	0.476679587	0.505968426
RNU6-262P	0	0	0
MCAM	2.568054248	0.77718098	2.116207663
ACA64	0	0	0
RNF26	0.663864695	0.283822496	0.285848524
RP11-334E6.10	2.459849665	1.105024143	0.52748467
C1QTNF5	0	0	0
MFRP	0	0	0
MFRP	0	0	0
USP2	18.12081146	11.54404548	15.91991176
RP11-334E6.3	0.444833161	0.215410804	0.388806847
USP2-AS1	22.33227443	3.874913071	4.102286243
RP11-334E6.2	0	0	0
RP11-334E6.4	0	0	0
THY1	0	0	0.003737776
RP11-334E6.12	0	0	0
DUXAP5	0	0	0
KRT8P7	0	0	0
RP11-196E1.3	0.70468389	0.156532701	0.188877785
PVRL1	0.407206957	0.037916899	0.046685791
RNU6-1123P	0.79808503	2.855807686	0.285935978
CTD-2523D13.1	0	0	0
CTD-2523D13.2	0	0	0.113596704
RP11-215D10.1	0.256044229	0.157308523	0.134691839
RP11-831A10.2	0	0	0
RP11-831A10.1	0	0	0.053930985
TRIM29	0.050788286	0	0
AP000679.2	0	0	0
OAF	1.236455077	2.591499226	2.144551942
POU2F3	0.786881088	0.031257499	0.031123597
RP11-778O17.4	0	0	0
TMEM136	0.800398355	0.415466497	0.847534896
ARHGEF12	2.478921963	2.054620291	2.085622015
AP000758.1	4.352045596	10.3442889	4.893688363
GRIK4	7.418851692	2.296451125	3.425221285
AP002348.1	1.018634259	0.242172492	0.839168943
TCEB1P22	0.137439545	0.271717951	0.044469368
RP11-640N11.2	0	0	0
HMGB1P42	0.00904839	0.006021468	0.008807497
TBCEL	5.241410871	5.25490738	3.672424148
TECTA	8.548017193	12.87130307	18.84893268
RP11-775A1.2	0.112177117	0.203231978	0.193732219
RPS4XP12	0	0	0
SC5D	1.220754634	2.11685969	6.562971055
BMPR1APS2	0.469307312	0.620060066	1.272901442
RP11-142I2.1	0	0	0
RP11-730K11.1	0	0	0
SORL1	0.10135594	0.147250099	0.128563684
RNU6-256P	0.445239071	0	0
RP11-166D19.1	0.096133488	0.313602002	0.263370729
MIR125B1	0	0	0
BLID	0	0	0
MIRLET7A2	0	0	0
MIR100	0	0	0
RP11-820L6.1	0.227840072	0.376421797	0.477577154
RP11-716H6.1	0	0	0
RP11-716H6.2	0	0	0
RNU4ATAC10P	0	0	0
RNU4ATAC5P	0	0	0
RNU6-592P	0	0.4385418	0.29426421
GLULP3	0	0	0.01424043
RP11-266E8.2	0	0.071395192	0
UBASH3B	0.393400542	0.202128177	0.182373554
snoU13	0	0.873218119	0
CRTAM	0.016998667	0.095923612	0.100846559
C11orf63	3.246927769	10.81957251	5.417164973
RNU4-23P	0	0	0
ATP5F1P5	0.032082904	0.024665091	0.029513253
BSX	0	0	0
RP11-335F8.2	0.083577119	0.048664687	0.131720969
RPL34P23	0.029118714	0.216578902	0.084662608
RPS26P43	0.855578231	0.510577733	0.493601437
RPL31P47	0	0	0
HSPA8	385.0950502	231.6233707	282.2668978
SNORD14E	0.49762949	0	0
SNORD14D	0	0	0
SNORD14C	1.95189144	0.171997508	0
CLMP	0.684378368	0.213044838	0.144136573
RP11-762B21.5	0	0	0
CTD-2216M2.1	0	0	0
U8	0.972818086	0.16854405	0
RP11-109E10.1	0	0	0
RP11-109E10.2	0	0	0
MIR4493	0	0	0
AP000783.1	0	0	0
LINC01059	0	0	0
GRAMD1B	0	0	0
SF3A3P2	5.780675627	4.272152186	5.149422247
SCN3B	0.004804674	0.01670481	0.036007168
RP11-634B22.4	0	0	0
AP000868.1	0	0	0
ZNF202	5.352763544	3.700229039	2.626895377
OR6X1	0	0	0
RNU1-21P	0	0	0
OR6M1	0.039599239	0.107240754	0.493495902
OR6M2P	0	0	0
OR6M3P	0	0	0
TMEM225	0	0.102009497	0
OR8D4	0	0.687678269	0.600588426
OR4D5	0	0	0
OR6T1	0	0.098142207	0.040659036
OR10S1	0	0	0
OR10G6	0	0	0
OR10G5P	0	0	0
OR10G4	0	0	0
OR10G9	0	0	0
OR10G8	0	0	0
OR10G7	0	0	0
OR10D5P	0	0	0
OR10D4P	0	0	0
OR10N1P	0	0	0
VWA5A	6.649522697	2.373061017	5.165952825
OR10D1P	0	0	0
OR10D3	0.125790845	0	0.058852842
OR8F1P	2.201511352	0.209446493	0.201238413
OR8G3P	9.407921622	4.142455342	8.226133057
OR8G2P	0.768394068	0.154140016	0.912620342
OR8G7P	0.009515975	0.017025625	0.016877039
OR8G1	2.130933483	2.954817963	10.03761227
OR8G5	4.593505472	6.43852804	24.06264657
SLC5A4P1	0	0	0
OR8D1	0	0	0
OR8D2	0	0	0
OR8B7P	0	0	0
OR8B6P	0	0	0
OR8B5P	0	0	0
OR8B1P	0	0	0
OR8C1P	0	0	0
OR8B2	0	0	0
OR8B3	0	0	0
OR8X1P	0	0	0
OR8B4	0	0	0
OR8B8	0	0	0
OR8A2P	0	0	0
OR8B9P	0	0	0
OR8B10P	0	0	0
OR8A3P	0	0	0
RP11-728D14.6	0	0	0
OR8B12	0	0	0
OR8A1	0	0	0
OR8Q1P	0	0	0
PANX3	0	0	0
TBRG1	7.85037459	4.911400279	4.051336453
SIAE	1.164547073	0.722279719	0.648521216
SPA17	1.989286176	1.054029239	1.021879522
NRGN	0.116954424	0.054878208	0.045617199
RP11-677M14.2	0.622058275	0.212180847	0.506129121
VSIG2	0	0	0
ESAM	0	0	0
RP11-677M14.3	0.059130605	0	0
MSANTD2	0.076830624	0.11667738	0.038843262
RP11-677M14.6	0	0	0.068604014
RP11-677M14.7	0.017304595	0.016119553	0
RP11-677M14.5	0	0	0
AP000866.1	0	0	0
ROBO3	1.838291566	0.30261778	1.258006335
RP11-664I21.5	2.859725947	0.340343457	0.205158521
ROBO4	0.802207466	0.143379026	0.336106647
RP11-664I21.6	0	0	0.21501497
HEPACAM	0.032670148	0	0.034691322
HEPN1	0.087600837	0	0.093020359
CCDC15	84.92113915	78.77113045	65.66568882
SLC37A2	0.019691159	0.001143618	0.017731149
AP001007.1	0.033262577	0.004332009	0.002395743
TMEM218	2.541799845	3.95128796	5.235583688
KRT18P59	0	0.011720238	0
RP11-687M24.4	0	0	0
RP11-687M24.5	0	0	0
PKNOX2	2.104649931	1.52902723	1.027602445
RP11-687M24.7	0.310804755	0.066530904	0
RP11-687M24.8	0	0	0
RNU6-321P	0	0	0
FEZ1	0.740079455	0.277164885	0.22158043
AP000708.1	0	0.011429201	0.012935346
EI24	20.99331746	19.28067803	79.39725489
STT3A-AS1	4.475914885	3.955463846	2.485769612
RNU6-1156P	0	0	0
STT3A	1.693816612	1.930786871	1.935838205
CHEK1	83.85601881	106.237695	118.7677817
RNU2-35P	0	0	0
ACRV1	0.275494115	0.239049923	0.543064432
PATE1	0	0	0
PATE2	0.075494264	0	0.240494397
PATE3	0	0	0
PATE4	0.209208804	0.064802285	0.046704252
RP11-680F20.10	0	0	0.1011656
HYLS1	83.93671728	97.84207188	128.2785505
PUS3	1.89320779	1.733514868	4.209260557
RP11-680F20.9	5.782359554	3.797769311	5.674445465
DDX25	0.87312527	0.484462255	1.347941349
RP11-680F20.11	0.060819718	0	0.078694441
RP11-680F20.5	24.59447518	29.90778237	23.41878821
RP11-680F20.4	1.946953732	0.472716704	0.952330362
RP11-680F20.6	0	0	0
CDON	1.328632632	0.863082346	1.215804773
RP11-680F20.12	0	0	0
NAP1L1P1	2.454282783	2.428894184	1.696279028
RP11-673E11.2	0	0	0
RP11-50B3.2	2.04060676	0.039692272	0.207839928
RP11-50B3.1	0	0	0
RPUSD4	7.408995507	2.841363303	3.725426162
RP11-50B3.4	0	0.054036127	0.041863555
FAM118B	21.68543641	9.586371339	16.72034502
RNU4-86P	0	0	0
RN7SL351P	0	0.237788436	0
SRPR	25.48229783	16.39580142	10.24850506
FOXRED1	0.016848274	0.003457854	0
RPL35AP26	0	0	0
snoU13	0	0	0.45181317
TIRAP	0.03033116	0.052785008	0.082577719
RP11-712L6.7	0.128958862	0	0
RP11-712L6.5	2.923290456	1.613120714	2.123893571
DCPS	5.610366729	4.038486175	6.346914725
ST3GAL4	1.65199853	0.755763156	1.095665011
KIRREL3	0.046871464	0.004590774	0.106339798
KIRREL3-AS1	0.442894861	0.428367041	0.564896058
RP11-115C10.1	0	0	0
RP11-688I9.4	0	0	0
KIRREL3-AS2	0	0	0
MIR3167	0	0	0
RP11-688I9.2	0	0	0
KIRREL3-AS3	0.250176365	0.217584429	0.239747393
AP002833.1	0.109437871	0	0.079923629
RP11-168K9.1	0.514489548	0	0.317928814
RP11-168K9.2	0.131870241	0.110793125	0.056839141
CTD-2234N14.2	1.223857516	0.348682316	0.585689741
CTD-2234N14.1	0	0	0
RP11-480C22.1	0	0	0
RN7SKP121	0	0	0
RN7SKP279	0	0	0
RP11-822P1.1	0	0	0
RP11-676M6.1	176.9496589	197.9882624	116.8841481
RP11-702B10.2	0	0	0
RP11-702B10.1	0.44868434	0.089826592	0.350922609
ETS1	2.309020919	3.109259634	4.401196993
RP11-1007G5.2	0	0	0
RP11-264E20.2	0	0	0
RP11-264E20.1	0	0	0
RP11-744N12.3	0	0.001040944	0
FLI1	2.406626583	1.429688995	0.790855711
FLI1-AS1	0.397514885	0.117448454	0.125870924
KCNJ1	0	0	0
RP11-740D6.3	0	0	0
KCNJ5	0.007443352	0	0
C11orf45	0.217890645	0.012045281	0.023614768
TP53AIP1	0	0	0
ARHGAP32	2.796695815	3.274755631	2.714026209
RNU6-876P	0	0.399653969	0
Y_RNA	0	0	0
RNU6-874P	0	0	0
ZNF123P	0	0	0
BARX2	15.2911585	9.091486049	5.719642956
RPS27P20	1.278094753	0.275425643	0.729433249
RP11-507F16.1	0.333059107	0	0
TMEM45B	0.308274479	0.025848798	0.211695789
NFRKB	6.202403292	6.625506458	17.04858326
PRDM10	32.36444633	31.25462649	43.68249265
LINC00167	1.187616468	0.456108947	0.541795133
RP11-567M21.3	0	0	0
TCEB2P2	40.08149251	31.26283211	20.07476143
RP11-679I18.4	0	0	0
AP003041.2	0	0.064899146	0
APLP2	17.91711198	13.17557056	13.53044637
AP003041.1	0	0	0
RPL34P21	0	0	0.030855534
ST14	12.66591109	1.564606264	3.374786021
ZBTB44	1.759469578	2.994437987	2.044727051
RP11-567O18.1	0	0	0
DDX18P5	0.027447318	0.014977854	0.060007849
Metazoa_SRP	0	0	0.027644041
RP11-121M22.1	2.201485246	0.430925207	0.062080539
ADAMTS8	0	0	0.006567663
ADAMTS15	0.614047587	0.073234266	0.175443777
RP11-535N6.2	0	0	0
BAK1P2	0	0	0
C11orf44	0.109196953	0.11166393	0.042384752
PPP1R10P1	0	0	0
RP11-890B15.2	0.022013525	0	0.13821285
RP11-890B15.3	0.133189222	0.05351871	0.104449116
SNX19	1.226972253	0.60193776	0.838892097
RN7SL167P	0	0	0
AP002806.1	0	0	0
AP002856.4	0	0	0
AP002856.6	0	0	0
AP002856.7	0.079914649	0	0.450689255
AP002856.5	3.083418453	0.393282024	1.061258558
NTM	1.610622651	0.61673376	0.869377588
RNU6ATAC12P	0	0	0
AP003025.2	0.384832082	0.221505317	0.813037772
RP11-217L21.1	0	0	0
AP003039.3	0	0	0
RP11-651K21.1	0	0	0
AP004372.1	0	0	0
RP11-697E14.2	0.216800685	0	0
NTM-IT	0	0	0
OPCML	0.040705981	0.064054434	0.108336598
RNU6-1182P	0	0	0.094004867
OPCML-IT2	0	0	0
OPCML-IT1	0	0	0
snoU13	0	0	0
AP005638.1	0	0	0
RP11-448P19.1	1.541076711	0.347947296	0.669214622
SPATA19	0	0	0
RP11-259P6.3	0	0	0
MIR4697	0	0	0
IGSF9B	0	0.003858029	0
AP000911.1	0	0.163658715	0
RP11-713P17.5	0.335768679	0	0
RP11-713P17.3	0.408998274	0.057115819	0.406289335
RP11-713P17.4	0	0	0
JAM3	7.245461477	2.752718029	4.108330671
PTP4A2P2	0.169406086	0.386632772	0.681317992
NCAPD3	18.68977502	14.22123004	12.89976262
RP11-700F16.2	0	0	0
RP11-700F16.3	0.127974097	0.202858407	0.675173878
VPS26B	1.667086245	0.208227632	0.653450814
THYN1	110.8606717	105.9551096	144.0161321
ACAD8	1.578486974	1.228286	2.711553091
GLB1L3	0.505192715	0.235319265	0.579019513
AP000859.4	0	0	0
GLB1L2	0.118467982	0.119499106	0.283994563
B3GAT1	0.125638867	0.023969811	0.035034381
RP11-627G23.1	0.064079633	0.022425339	0.014540218
AP004550.1	0	0	0
RP11-469N6.3	0	0	0
RP11-469N6.2	0	0	0
RP11-469N6.1	0.058615893	0	0.036700687
RP11-555G19.1	0	0	0
AP003062.1	0.01439848	0	0
AP005135.2	0	0	0
RP11-598F7.1	0.140852022	0.011739243	0.059424202
AC215219.1	0	0	0
ABC7-42389800N19.1	0.993962618	0.780122877	0.543680713
DDX11L8	0.036785413	0	0.027595308
AC026369.1	0.176245873	0.535032249	0
FAM138D	0.422215124	0.140948285	0.031437253
IQSEC3	0	0	0
RP11-598F7.3	0	0	0
RP11-598F7.4	0	0	0
RP11-598F7.5	0	0.035533293	0.06774469
RP11-598F7.6	0.07145018	0	0
SLC6A12	0.026606831	0	0
RP11-283I3.1	0.203292664	0	0.281128195
RP11-283I3.2	0	0	0
SLC6A13	0.101834921	0.006918561	0
RP11-283I3.4	0	0	0
RP11-283I3.6	0	0	0.071335322
KDM5A	5.042448446	4.586699889	4.740131969
CCDC77	30.50715173	38.08580567	49.99308015
B4GALNT3	0.026237533	0	0
NINJ2	0	0.022171554	0.072965431
RP5-1154L15.2	0	0	0
RNU7-103P	0	0	0
RP5-1154L15.1	0	0	0
RP11-218M22.1	1.107424666	0.238858734	0.423919115
RP11-218M22.2	0	0	0
WNK1	2.730368809	2.437513622	1.91034967
RNU4ATAC16P	0	0	0
RAD52	0.308029794	0.07604944	0.206859283
RP11-359B12.2	0.359276841	0.215524421	0.181028016
ERC1	5.695618427	4.05812309	6.027712539
RN7SL852P	0	0	0
RP5-951N9.1	0	0	0
RP5-951N9.2	0.150481498	0	0
LINC00942	0	0	0
WNT5B	0.140449232	0.036723419	0.006900241
FBXL14	0.278050423	0.098753401	0.196416757
MIR3649	0	0	0
ADIPOR2	9.069093965	7.17544214	9.944881274
RP11-288K12.1	0	0	0
RPS4XP14	0.073425168	0.225557159	0.378171476
CACNA2D4	0	0	0.005796268
LRTM2	0	0	0
RP5-1096D14.3	0	0	0
LINC00940	0	0	0
DCP1B	4.239681048	2.174294085	4.310777759
CACNA1C	1.180863067	1.708856106	2.210709413
RP5-1096D14.6	0.422859897	0.746368633	0
CACNA1C-IT1	0	0	0
CACNA1C-IT2	0	0	0
CACNA1C-AS4	0	0	0
CACNA1C-IT3	0.335192913	0	0
CACNA1C-AS3	0	0	0
AC007618.3	0.057784845	0.04740008	0
CACNA1C-AS2	2.403151579	0.519193165	1.03084176
CACNA1C-AS1	0.04018016	0.008558129	0.005628181
RP11-885B4.1	0	0	0
RP11-986G18.1	0	0	0
RP11-885B4.2	0	0.027519601	0
RP4-816N1.1	0.196705738	0.275846899	0.087322895
CBX3P4	0	0	0
FKBP4	8.98346049	2.918912786	3.100363097
RP4-816N1.6	2.879757468	0.373382446	0.535140686
RP4-816N1.7	53.17871472	17.57215128	15.78266788
ITFG2	1.320561148	0.178146166	0.430820961
NRIP2	0.016222417	0	0
AC005841.1	0	0	0
FOXM1	1.876672382	0.438619508	0.675425154
Y_RNA	0	0	0
RHNO1	2.393527122	1.917891741	3.414381948
TULP3	53.18263873	52.72575467	85.93769114
RNU7-166P	0	0	0
RNU6-1315P	0	0	0
TEAD4	2.790981473	0.549435405	1.343190677
RP11-253E3.3	0.061088635	0.228617051	0.088877659
RP11-253E3.1	1.042411708	0.877992523	0.589554057
TSPAN9	1.160893165	0.611419057	0.632349377
TSPAN9-IT1	0	0	0
RP11-543P15.1	225.7044398	246.2963442	99.29352439
RP5-1063M23.1	0.262281925	0.303901193	0.109011944
RP5-1063M23.2	0	0	0
RP11-476M19.2	0	0	0
PRMT8	0.006843985	0	0
RP11-476M19.3	0	0	0
RP11-476M19.1	0.012446164	0.031988062	0.03700441
EFCAB4B	0.04541639	0.027608346	0.024216652
AC005831.1	0	0	0
RNU6-174P	0	0	0
PARP11	1.008668801	0.667333762	0.785978095
HIN1L	1.24817882	1.401761086	1.509730746
RP11-664D1.1	0	0	0
RP11-320N7.2	28.12123717	6.667580998	8.813824971
HSPA8P5	5.213944655	2.149797145	1.609307741
RP11-320N7.1	0	0	0
RP11-264F23.3	0.120838793	0.144331893	0.079779623
RP11-264F23.4	0	0.319382462	0
CCND2	54.95455511	32.94533377	27.78712156
C12orf5	18.39955253	58.68365801	79.25543396
RP11-264F23.1	2.127021345	1.773728871	1.459862107
FGF23	0	0	0
FGF6	0	0	0
C12orf4	28.77247533	21.80134179	19.57642035
RAD51AP1	105.6853742	114.1585946	87.67802722
DYRK4	5.210348305	2.256354314	1.894791693
RP11-234B24.5	0.149452267	0.158521111	0.203524699
RP11-500M8.7	18.84537341	21.31312323	25.0619146
AKAP3	1.275972084	0.170652806	0.312786737
RP11-500M8.6	0	0.031000123	0.07157208
RP11-500M8.4	0	0	0
NDUFA9	2.086915762	5.473050959	7.364790936
RP11-234B24.6	3.640462184	13.15599795	18.95451766
RP11-234B24.2	0	0	0
GALNT8	0	0	0
RP11-234B24.4	0	0	0
KCNA6	0	0	0
RP3-377H17.2	0	0	0
KCNA1	0	0	0
RP11-429A20.3	0	0	0
RP11-429A20.4	0	0	0
RP11-429A20.2	0.209576753	0.118290857	0.079923629
KCNA5	0	0	0
RP11-319E16.1	0	0	0
RP11-1038A11.3	0	0.001219519	0
RP11-319E16.2	0	0.011550681	0
RP11-1038A11.2	0	0	0
RP11-1038A11.1	0	0	0
NTF3	0	0	0
ANO2	0	0.019522034	0.024812676
RP11-592H6.3	0	0	0
VWF	0.31416164	0.366438889	0.644419703
RN7SL69P	0	0	0
RP3-454B23.1	0.273679651	0.278146047	0.231152209
CD9	13.14088151	7.093605711	10.84166458
Y_RNA	0	0	0.273055979
RP1-96H9.5	4.009040518	3.341075976	1.603674722
PLEKHG6	0.081476908	0.028424001	0.083414082
TNFRSF1A	0.031234456	0	0
RN7SL391P	0	0	0
SCNN1A	0	0.019973871	0
LTBR	0	0	0
RP1-102E24.8	0	0	0
RP1-102E24.1	2.515538982	2.344396267	1.147210634
RP1-102E24.9	7.1183619	3.801077391	2.618607557
CD27-AS1	0.15862879	0.189224304	0.144247301
CD27	0	0	0
TAPBPL	0.16017111	0.007084348	0.023206784
VAMP1	0.203475344	0.006308632	0.028963343
RP1-102E24.6	0	0.012137755	0.016470248
MRPL51	54.29292601	16.44569969	15.98279564
NCAPD2	1.359641562	0.676015858	0.811808523
SCARNA10	2.175374533	0.186991086	0.226020922
RP5-940J5.3	0	0	0
GAPDH	7.778571844	7.345240538	15.44031173
RP5-940J5.9	28.55111504	20.69433447	39.56744891
IFFO1	1.636090644	0.125192752	0.430813541
